"TOA5","CR300_CRNP","CR300","20352","CR310.Std.10.07","CPU:240801_KIHS_Hydro_mod_WS500 _PyeongChang.CR300","12929","Hour1_PyeongChang"
"TIMESTAMP","RECORD","Air_Temp_Avg","RH_Avg","Air_Press_Avg","WS_avg_Avg","WS_max_Max","WD_VCT","HI_NeutronCts_Tot"
"TS","RN","DegC","%","hPa","m/s","m/s","Deg",""
"","","Avg","Avg","Avg","Avg","Max","WVc","Tot"
"2025-03-15 08:00:00",5420,4.04,39.73,961.2,1.17,3.5,250.1,1321
"2025-03-15 09:00:00",5421,4.763,38.52,961.5167,1.26,4.8,335.9,1321
"2025-03-15 10:00:00",5422,5.863,38.78,961.51,1.507,5.8,36.76,1308
"2025-03-15 11:00:00",5423,7.127,37.47,960.6767,1.86,6,45.78,1297
"2025-03-15 12:00:00",5424,8.27,33.54,960.3667,2.213,6.8,55.55,1324
"2025-03-15 13:00:00",5425,9.3,31.26,959.6866,2.417,8.1,44.44,1343
"2025-03-15 14:00:00",5426,9.54,34.76,958.5634,2.373,7.5,52.09,1350
"2025-03-15 15:00:00",5427,9.37,39.29,957.7567,2.213,6.8,36.43,1275
"2025-03-15 16:00:00",5428,8.22,44.96,957.2133,2.237,6.1,19.05,1385
"2025-03-15 17:00:00",5429,7.2,49.65,957.0033,1.903,5.6,44.1,1397
"2025-03-15 18:00:00",5430,5.85,55.67,956.87,1.297,5.5,25.34,1386
"2025-03-15 19:00:00",5431,4.49,63.97,956.7167,1.1,5.8,27.28,1369
"2025-03-15 20:00:00",5432,3.6,67.96,956.4633,0.503,1.8,261,1367
"2025-03-15 21:00:00",5433,3.173,70.44,956.37,0.963,2.2,212.7,1354
"2025-03-15 22:00:00",5434,2.477,73.51,956.2333,0.783,1.7,184.3,1332
"2025-03-15 23:00:00",5435,2.097,76.62,955.99,0.617,2.1,162.9,1357
"2025-03-16 00:00:00",5436,1.943,77.94,955.3867,0.547,1.1,208.7,1367
"2025-03-16 01:00:00",5437,1.68,80.5,954.5467,0.52,1.8,206.7,1413
"2025-03-16 02:00:00",5438,1.563,81.9,953.92,0.377,1,284.3,1361
"2025-03-16 03:00:00",5439,1.693,83.2,952.9667,0.477,1.2,137.7,1412
"2025-03-16 04:00:00",5440,1.527,84.9,952.0833,0.127,1.3,335.9,1370
"2025-03-16 05:00:00",5441,1.327,87,951.0833,0.547,1.7,199.3,1369
"2025-03-16 06:00:00",5442,0.69,93.8,950.4067,0.483,1.1,128,1400
"2025-03-16 07:00:00",5443,0.31,97.2,949.5933,0.04,0.5,11.51,1434
"2025-03-16 08:00:00",5444,0.27,98.2,949.2167,0.45,2,54.83,1364
"2025-03-16 09:00:00",5445,0.427,98.5,948.7267,0.723,3.5,58.67,1378
"2025-03-16 10:00:00",5446,0.833,98.6,948.0967,0.757,3.7,61.87,1422
"2025-03-16 11:00:00",5447,1.197,98.6,947.4867,1.013,4.3,72.69,1427
"2025-03-16 12:00:00",5448,1.517,98.3,946.63,1.017,4.9,67.64,1401
"2025-03-16 13:00:00",5449,1.353,98.5,945.5967,1.493,6.1,73.76,1401
"2025-03-16 14:00:00",5450,1.23,94.5,944.9833,1.873,8.7,329.7,1383
"2025-03-16 15:00:00",5451,0.867,86,944.72,1.96,6.9,302.1,1419
"2025-03-16 16:00:00",5452,0.657,83.3,944.5967,3.133,13.6,292.4,1442
"2025-03-16 17:00:00",5453,0.337,77.52,944.7,3.013,11.9,290.3,1466
"2025-03-16 18:00:00",5454,0.193,70.92,944.77,2.743,10.8,310.3,1403
"2025-03-16 19:00:00",5455,-0.447,76.48,944.6967,1.53,7.8,336.5,1458
"2025-03-16 20:00:00",5456,-2.077,85.7,945.04,3.127,13.9,308.6,1433
"2025-03-16 21:00:00",5457,-1.567,72.49,945.5767,3.013,10.4,286.6,1418
"2025-03-16 22:00:00",5458,-2.937,87,946.07,2.697,10.4,234.5,1363
"2025-03-16 23:00:00",5459,-2.35,80.6,946.1066,3.01,8.1,244,1436
"2025-03-17 00:00:00",5460,-2.707,81.5,946.12,2.767,8,249.8,1396
"2025-03-17 01:00:00",5461,-3.083,83.3,946.22,3.12,10.2,236.3,1413
"2025-03-17 02:00:00",5462,-3.367,83.4,946.6033,2.797,9.2,253.9,1414
"2025-03-17 03:00:00",5463,-3.807,91.4,947.1367,1.22,5.9,337.9,1412
"2025-03-17 04:00:00",5464,-3.8,94.9,947.78,1.323,3.7,327,1361
"2025-03-17 05:00:00",5465,-3.8,94.2,948.3066,1.083,3.7,312.6,1422
"2025-03-17 06:00:00",5466,-4.07,92.6,948.54,0.817,2.4,262.8,1452
"2025-03-17 07:00:00",5467,-4.4,91.4,949.1866,0.897,2.5,223.5,1337
"2025-03-17 08:00:00",5468,-3.83,91.4,950.1433,0.74,2.2,131.3,1397
"2025-03-17 09:00:00",5469,-3.193,88.2,950.8834,0.513,4.1,12.93,1424
"2025-03-17 10:00:00",5470,-2.597,85.9,951.48,0.893,3.4,74.27,1389
"2025-03-17 11:00:00",5471,-1.667,81.7,951.7267,1,3.6,57.78,1363
"2025-03-17 12:00:00",5472,-0.997,74.13,951.6667,1.343,4.5,356.8,1357
"2025-03-17 13:00:00",5473,-0.4,71.47,951.4833,1.373,4.5,7.718,1373
"2025-03-17 14:00:00",5474,0.29,58.83,951.18,2.03,8,43.72,1391
"2025-03-17 15:00:00",5475,0.733,44.28,950.72,1.66,5.1,49.46,1371
"2025-03-17 16:00:00",5476,0.79,40.54,950.3734,1.533,6.2,68.72,1442
"2025-03-17 17:00:00",5477,0.853,39.18,950.2,1.337,6,81.2,1429
"2025-03-17 18:00:00",5478,-0.14,47.97,950.1133,1.23,4.4,152.1,1399
"2025-03-17 19:00:00",5479,-1.047,51.77,950.2667,1.697,7.1,147.5,1377
"2025-03-17 20:00:00",5480,-1.09,51.43,950.8267,1.507,5.3,144.2,1340
"2025-03-17 21:00:00",5481,-0.783,49.59,951.7733,1.52,6.6,135.9,1338
"2025-03-17 22:00:00",5482,-1.643,58.01,951.74,1.393,3.5,167.4,1428
"2025-03-17 23:00:00",5483,-3.087,70.9,951.27,0.857,2.6,156.4,1314
"2025-03-18 00:00:00",5484,-3.907,75.34,950.9033,0.643,1.7,159.3,1374
"2025-03-18 01:00:00",5485,-4.257,76.03,950.1333,0.467,1.4,166.8,1401
"2025-03-18 02:00:00",5486,-4.23,76.92,949.1266,0.49,1.2,242.8,1397
"2025-03-18 03:00:00",5487,-4.147,79.65,948.4167,0.58,2.3,306.3,1408
"2025-03-18 04:00:00",5488,-3.647,78.6,947.9667,1.533,6.5,76.59,1450
"2025-03-18 05:00:00",5489,-4.183,93.1,947.7767,0.847,3.7,32.35,1466
"2025-03-18 06:00:00",5490,-4.267,93.8,947.23,0.24,1.2,300.3,1353
"2025-03-18 07:00:00",5491,-4.227,93.8,946.9366,0.127,0.7,344.3,1431
"2025-03-18 08:00:00",5492,-3.957,92.4,946.6467,0.057,0.8,4.482,1422
"2025-03-18 09:00:00",5493,-2.79,87.8,946.4233,0.733,2.8,348.7,1434
"2025-03-18 10:00:00",5494,-2.41,85.4,946.76,1.133,3.7,36.52,1387
"2025-03-18 11:00:00",5495,-0.993,73.24,946.7833,0.903,3.1,333.2,1388
"2025-03-18 12:00:00",5496,-0.687,69.03,946.64,1.793,5.2,285.3,1363
"2025-03-18 13:00:00",5497,0.08,69.15,946.2867,2.03,5,311,1390
"2025-03-18 14:00:00",5498,-0.893,81,946.3234,2.203,7.1,297,1362
"2025-03-18 15:00:00",5499,-1.66,94.8,946.9366,2.113,5,291.7,1412
"2025-03-18 16:00:00",5500,-1.52,90.6,947.7967,2.847,9.1,287.1,1420
"2025-03-18 17:00:00",5501,-1.143,82.3,948.9167,2.357,7.2,295.7,1401
"2025-03-18 18:00:00",5502,-1.32,82.7,950.0634,1.923,5.8,285.4,1398
"2025-03-18 19:00:00",5503,-1.97,84.2,951.0267,1.163,4.2,0.948,1400
"2025-03-18 20:00:00",5504,-2.397,82.2,952.38,1.12,3.9,270.8,1409
"2025-03-18 21:00:00",5505,-3.72,83.7,953.6133,0.9,3.4,264.1,1352
"2025-03-18 22:00:00",5506,-4.943,87.4,954.6133,0.82,2.6,208.7,1343
"2025-03-18 23:00:00",5507,-6.117,91.3,955.3734,0.457,1.8,116.5,1324
"2025-03-19 00:00:00",5508,-6.743,92.3,955.6234,0.507,1.1,208,1399
"2025-03-19 01:00:00",5509,-7.457,92.4,955.9266,0.61,1.5,134.9,1320
"2025-03-19 02:00:00",5510,-8.16,92,956.3467,0.507,1.4,246.3,1326
"2025-03-19 03:00:00",5511,-8.79,91.8,956.13,0.67,1.7,245.9,1368
"2025-03-19 04:00:00",5512,-9.23,91,956.2567,0.38,1.5,185.3,1349
"2025-03-19 05:00:00",5513,-9.58,90.6,956.6133,0.373,1.1,277.5,1345
"2025-03-19 06:00:00",5514,-9.67,90.4,956.7267,0.407,1.2,339.1,1337
"2025-03-19 07:00:00",5515,-9.56,90.2,957.0667,0.29,1.1,339.2,1283
"2025-03-19 08:00:00",5516,-8.29,89.5,957.53,0.403,1.6,58.52,1306
"2025-03-19 09:00:00",5517,-6.433,86.9,957.9333,0.44,1.9,28.61,1323
"2025-03-19 10:00:00",5518,-3.603,81.5,958.16,1.157,4,64.28,1293
"2025-03-19 11:00:00",5519,-1.137,74.26,957.9867,1.713,5.2,45.77,1272
"2025-03-19 12:00:00",5520,0.323,51.26,957.4966,1.9,6.8,2.692,1319
"2025-03-19 13:00:00",5521,1.117,41.83,957.0667,2.267,8.7,46.85,1388
"2025-03-19 14:00:00",5522,1.813,39.63,956.4333,2.42,10.2,37.21,1331
"2025-03-19 15:00:00",5523,2.187,39.19,955.93,2.03,8.5,325.1,1348
"2025-03-19 16:00:00",5524,2.647,35.41,955.65,2.153,6.9,50.16,1332
"2025-03-19 17:00:00",5525,2.39,31.83,955.62,2.203,7.5,45.05,1359
"2025-03-19 18:00:00",5526,1.27,37.88,955.6667,1.22,6.8,58.7,1387
"2025-03-19 19:00:00",5527,-0.253,48.36,955.93,1.077,2.7,165.9,1389
"2025-03-19 20:00:00",5528,-0.577,46.87,956.5,1.473,4.9,178.5,1411
"2025-03-19 21:00:00",5529,-0.853,46.55,957.1667,1.25,4.9,112.9,1363
"2025-03-19 22:00:00",5530,-1.68,51.46,957.42,1.147,4.6,133.8,1344
"2025-03-19 23:00:00",5531,-1.903,52.34,957.5767,1.237,5.8,140.1,1296
"2025-03-20 00:00:00",5532,-2.323,56.28,957.6567,1.28,5.5,145.3,1317
"2025-03-20 01:00:00",5533,-3.763,66.38,957.5267,0.87,3,175.7,1338
"2025-03-20 02:00:00",5534,-4.807,74.13,957.2567,0.717,2.3,163.5,1393
"2025-03-20 03:00:00",5535,-5.397,77.53,957.12,0.687,1.7,162.7,1414
"2025-03-20 04:00:00",5536,-5.507,79.57,957.2667,0.733,2.5,345.2,1401
"2025-03-20 05:00:00",5537,-4.743,80.9,957.05,0.537,1.6,346.6,1387
"2025-03-20 06:00:00",5538,-4.003,79.32,956.7733,0.68,2.6,10.36,1425
"2025-03-20 07:00:00",5539,-4.343,83,956.4,0.46,1.6,254.3,1369
"2025-03-20 08:00:00",5540,-3.667,82.2,956.3867,0.573,1.7,38.83,1298
"2025-03-20 09:00:00",5541,-2.2,77.99,956.2133,0.577,2.3,16.35,1352
"2025-03-20 10:00:00",5542,0.583,71.7,956.3734,1.327,4.3,79.79,1317
"2025-03-20 11:00:00",5543,2.65,67.88,955.8433,1.583,4.4,82.2,1359
"2025-03-20 12:00:00",5544,4.763,62.25,955.0133,1.523,4.4,49.17,1309
"2025-03-20 13:00:00",5545,6.443,56.43,954.1467,1.503,5.7,64.94,1381
"2025-03-20 14:00:00",5546,7.48,52.9,953.1234,2.807,8.1,47.69,1391
"2025-03-20 15:00:00",5547,9.02,45.31,952.1967,2.447,8.1,47.77,1377
"2025-03-20 16:00:00",5548,9.45,40.68,951.3234,2.443,9.5,65.75,1394
"2025-03-20 17:00:00",5549,9.11,47.22,950.61,2.55,8.1,93.8,1445
"2025-03-20 18:00:00",5550,9.11,46.81,950.23,2.093,8.8,135.8,1387
"2025-03-20 19:00:00",5551,8.67,44.39,950.3967,2.023,9.6,127.7,1376
"2025-03-20 20:00:00",5552,7.357,48.12,950.1467,1.57,7.5,119.4,1380
"2025-03-20 21:00:00",5553,7.133,50.28,950.4467,1.72,6.9,119.2,1387
"2025-03-20 22:00:00",5554,6.86,55.56,950.88,1.783,11.3,130.5,1462
"2025-03-20 23:00:00",5555,6.43,60.37,950.6033,2.303,8.7,108,1433
"2025-03-21 00:00:00",5556,5.74,63.95,950.3233,1.993,6.6,127.2,1398
"2025-03-21 01:00:00",5557,4.953,68.4,950.4366,1.573,6.5,147.6,1371
"2025-03-21 02:00:00",5558,4.283,73.66,950.5667,1.427,6.1,127.8,1430
"2025-03-21 03:00:00",5559,3.787,75.92,950.5634,1.203,4.9,138.4,1436
"2025-03-21 04:00:00",5560,3.02,81.4,950.31,1.037,4.9,102.5,1364
"2025-03-21 05:00:00",5561,1.493,87.8,950.1633,0.7,4.8,26.08,1389
"2025-03-21 06:00:00",5562,0.157,93,950.14,0.417,1.2,299.4,1390
"2025-03-21 07:00:00",5563,-0.68,95.8,949.9567,0.387,1.3,318.4,1470
"2025-03-21 08:00:00",5564,-0.27,97.1,950.0933,0.583,3.8,345.7,1438
"2025-03-21 09:00:00",5565,3.627,87.2,950.2333,1.28,5.1,52.5,1411
"2025-03-21 10:00:00",5566,6.033,76.44,949.86,2.323,7.4,47.77,1450
"2025-03-21 11:00:00",5567,8.22,65.34,949.0733,3.047,8.9,38.02,1430
"2025-03-21 12:00:00",5568,10.29,59.23,948.4633,3.21,9.5,47.28,1430
"2025-03-21 13:00:00",5569,13.05,41.69,947.8333,2.543,8.9,54.09,1425
"2025-03-21 14:00:00",5570,14.82,28.4,947.0333,2.563,8.9,35.2,1509
"2025-03-21 15:00:00",5571,14.97,29.81,946.26,2.697,9.3,22.09,1474
"2025-03-21 16:00:00",5572,15.31,28.68,945.5367,2.51,10.3,81.3,1494
"2025-03-21 17:00:00",5573,14.99,29.54,945.0034,2.587,13.8,114.4,1459
"2025-03-21 18:00:00",5574,13.96,31.3,945.0933,1.977,8.8,76.53,1506
"2025-03-21 19:00:00",5575,13.08,33.07,945.3734,1.48,6,76.65,1418
"2025-03-21 20:00:00",5576,11.47,38.85,945.8766,1.42,4.9,120.9,1502
"2025-03-21 21:00:00",5577,11.26,37.92,946.8,1.603,5.2,61.4,1477
"2025-03-21 22:00:00",5578,10.7,40.42,947.2767,1.73,7.6,65.66,1451
"2025-03-21 23:00:00",5579,10.05,41.5,947.7933,1.653,6.6,76.47,1497
"2025-03-22 00:00:00",5580,8.63,46.47,947.7767,1.397,7.1,41.92,1448
"2025-03-22 01:00:00",5581,6.727,54.23,948.0767,1.06,3.8,73.22,1434
"2025-03-22 02:00:00",5582,5.67,59.17,948.2433,1.383,3.8,131.4,1408
"2025-03-22 03:00:00",5583,4.607,63.42,947.8367,0.98,3.8,131,1429
"2025-03-22 04:00:00",5584,3.46,68.35,947.5933,0.823,2.5,156.1,1431
"2025-03-22 05:00:00",5585,2.68,71.64,947.59,0.84,2.2,160.5,1415
"2025-03-22 06:00:00",5586,1.877,75.41,947.5933,0.727,1.8,155.7,1445
"2025-03-22 07:00:00",5587,0.997,79.63,947.88,0.71,2.1,139.3,1485
"2025-03-22 08:00:00",5588,1.667,79.41,948.0833,0.393,1.7,2.846,1408
"2025-03-22 09:00:00",5589,4.7,69.39,947.9733,0.933,4.9,338.3,1442
"2025-03-22 10:00:00",5590,9.21,52.53,948.09,1.9,7.1,105.8,1455
"2025-03-22 11:00:00",5591,12.15,44,947.7933,2.047,7.6,57.07,1447
"2025-03-22 12:00:00",5592,15.05,38.89,947.2167,2.207,9.1,31.55,1489
"2025-03-22 13:00:00",5593,16.68,35.51,946.5133,3.087,9.1,44.82,1487
"2025-03-22 14:00:00",5594,18.52,27.98,945.6767,2.527,7.9,64.28,1564
"2025-03-22 15:00:00",5595,18.75,27.69,945.1334,2.977,9,14.92,1518
"2025-03-22 16:00:00",5596,18.64,25.52,944.72,3.18,10.6,68.14,1486
"2025-03-22 17:00:00",5597,18.36,24.43,944.66,2.88,9.8,52.94,1495
"2025-03-22 18:00:00",5598,16.95,24.05,945.01,2.383,9.4,47.87,1444
"2025-03-22 19:00:00",5599,15.69,23.94,945.4167,1.99,14.7,73.54,1498
"2025-03-22 20:00:00",5600,14.56,27.81,945.8834,2.477,10.6,99.7,1532
"2025-03-22 21:00:00",5601,13.69,27.14,946.6234,2.233,8.3,96,1472
"2025-03-22 22:00:00",5602,12.5,30.31,947.1334,1.85,8,92.9,1440
"2025-03-22 23:00:00",5603,10.21,37.66,947.65,1.277,4.7,159.7,1397
"2025-03-23 00:00:00",5604,6.763,51.15,948.0034,0.763,2.7,161.6,1475
"2025-03-23 01:00:00",5605,5.717,55.78,948.2,0.633,1.7,171.4,1409
"2025-03-23 02:00:00",5606,4.553,61.48,948.2433,0.677,2.4,164.7,1456
"2025-03-23 03:00:00",5607,3.65,65.43,948.17,0.477,1.7,170.5,1499
"2025-03-23 04:00:00",5608,2.81,69.61,948.26,0.547,1.7,147.8,1511
"2025-03-23 05:00:00",5609,1.847,73.68,948.63,0.343,1.2,103.3,1483
"2025-03-23 06:00:00",5610,1.267,76.75,948.7633,0.337,1,129.2,1466
"2025-03-23 07:00:00",5611,0.367,81,949.2867,0.22,1,55.76,1407
"2025-03-23 08:00:00",5612,1.807,78.15,949.7967,0.507,2,333.8,1417
"2025-03-23 09:00:00",5613,5.207,66.2,950.0433,0.833,2.3,329,1438
"2025-03-23 10:00:00",5614,9.77,49.35,950.2733,1.133,4.3,31.81,1489
"2025-03-23 11:00:00",5615,14.02,37.36,949.98,1.717,5.7,58.2,1479
"2025-03-23 12:00:00",5616,16.77,31.14,949.3533,1.683,6,82,1493
"2025-03-23 13:00:00",5617,19.17,24.89,948.4,2.113,6.2,53.65,1515
"2025-03-23 14:00:00",5618,20.22,23.96,947.54,2.283,7.2,44.96,1444
"2025-03-23 15:00:00",5619,20.71,23.17,946.8,2.45,8.2,40.82,1463
"2025-03-23 16:00:00",5620,21.24,19.73,946.2233,2.107,8.2,48.46,1479
"2025-03-23 17:00:00",5621,20.05,18.76,946.3267,1.45,6.8,63.22,1518
"2025-03-23 18:00:00",5622,18.23,23.45,946.4267,1.217,5.6,119.6,1509
"2025-03-23 19:00:00",5623,16.09,28.6,946.43,1.647,6.1,149.8,1462
"2025-03-23 20:00:00",5624,12.62,39.43,946.5233,1.3,3.3,154.2,1527
"2025-03-23 21:00:00",5625,11.01,44.42,947.02,0.7,2.5,167.7,1475
"2025-03-23 22:00:00",5626,10.01,49.17,946.8834,0.833,2.5,155.2,1601
"2025-03-23 23:00:00",5627,9.23,52.22,946.5167,0.593,1.7,174.5,1509
"2025-03-24 00:00:00",5628,8.24,57.1,946.4467,0.623,2.1,159.3,1513
"2025-03-24 01:00:00",5629,7.737,59.3,946.0933,0.537,1.5,197.8,1495
"2025-03-24 02:00:00",5630,7.223,61.33,945.4133,0.403,1.2,144.6,1483
"2025-03-24 03:00:00",5631,6.313,66.13,944.78,0.44,1.2,222.9,1452
"2025-03-24 04:00:00",5632,5.997,67.21,944.0767,0.443,1.4,75.81,1502
"2025-03-24 05:00:00",5633,5.283,70.59,944.06,0.367,1.1,161.4,1516
"2025-03-24 06:00:00",5634,5.043,70.68,943.4467,0.343,1.1,179.1,1538
"2025-03-24 07:00:00",5635,4.267,73.48,943.1166,0.243,1.1,57.21,1570
"2025-03-24 08:00:00",5636,5.09,73,943.2967,0.517,1.5,25.88,1578
"2025-03-24 09:00:00",5637,8.27,60.1,943.4533,1.18,5.2,59.52,1474
"2025-03-24 10:00:00",5638,12.78,44.55,942.48,1.657,5.8,65.08,1585
"2025-03-24 11:00:00",5639,14.94,39.64,941.5733,2.947,8.4,43.05,1553
"2025-03-24 12:00:00",5640,16.45,39.32,940.7233,3.183,8.9,48.77,1461
"2025-03-24 13:00:00",5641,18.13,34.18,940.2567,2.583,8.4,30.96,1483
"2025-03-24 14:00:00",5642,18.49,34.09,939.5333,2.887,8.7,317.9,1449
"2025-03-24 15:00:00",5643,18.96,31.67,938.79,3.32,9.7,42.53,1612
"2025-03-24 16:00:00",5644,19.04,29.85,938.3267,3.267,14.2,73.71,1540
"2025-03-24 17:00:00",5645,18.45,30.02,938.1166,2.72,11.2,82.8,1632
"2025-03-24 18:00:00",5646,17.5,26.52,938.3433,2.453,10.1,84,1631
"2025-03-24 19:00:00",5647,16.28,30.07,938.6767,2.45,9.1,86.5,1543
"2025-03-24 20:00:00",5648,14.95,35.9,939.5867,1.557,6.1,118.9,1520
"2025-03-24 21:00:00",5649,13.99,39.15,940.36,1.7,6.8,177.3,1508
"2025-03-24 22:00:00",5650,13.28,52.11,940.72,2.057,7.5,146.2,1564
"2025-03-24 23:00:00",5651,12.02,58.59,941.3333,1.34,3.3,161.9,1515
"2025-03-25 00:00:00",5652,11.71,64.85,941.64,1.67,5.1,203.6,1560
"2025-03-25 01:00:00",5653,8.19,74.75,941.5034,0.867,3.6,130.1,1501
"2025-03-25 02:00:00",5654,6.62,80.5,941.45,0.533,1.4,262.9,1512
"2025-03-25 03:00:00",5655,5.81,85.7,941.0467,0.643,1.8,156.9,1479
"2025-03-25 04:00:00",5656,5.617,87.9,940.46,0.423,1.4,125.5,1528
"2025-03-25 05:00:00",5657,5.733,88,940.55,0.47,1.6,99.5,1547
"2025-03-25 06:00:00",5658,5.287,89.4,940.66,0.363,1.3,314.3,1508
"2025-03-25 07:00:00",5659,5.323,90.2,940.6567,0.333,2.4,15.44,1571
"2025-03-25 08:00:00",5660,6.53,88.4,940.7033,0.963,3.8,65.75,1511
"2025-03-25 09:00:00",5661,8.83,79.56,940.37,1.807,6.5,42.05,1526
"2025-03-25 10:00:00",5662,10.99,67.32,940.0833,2.82,6.9,41.21,1585
"2025-03-25 11:00:00",5663,12.79,57.53,939.3267,2.817,7.8,35.81,1483
"2025-03-25 12:00:00",5664,14.66,47.1,938.3267,3.187,8.5,45.74,1497
"2025-03-25 13:00:00",5665,16.18,40.19,936.4633,3.31,9.7,44.89,1666
"2025-03-25 14:00:00",5666,17.98,32.34,934.6866,3.253,12.4,54.57,1649
"2025-03-25 15:00:00",5667,19.33,24.9,932.79,3.17,14.7,64.85,1618
"2025-03-25 16:00:00",5668,19.6,27.22,931.2933,3.873,16.7,72.63,1572
"2025-03-25 17:00:00",5669,19.4,31.66,930.7967,2.977,16.7,78.9,1654
"2025-03-25 18:00:00",5670,16.02,46.58,932.9434,4.113,16.6,88.7,1624
"2025-03-25 19:00:00",5671,12.85,48.45,935.52,3.24,11.2,80,1578
"2025-03-25 20:00:00",5672,11.28,43,936.7133,2.373,9.2,85.3,1570
"2025-03-25 21:00:00",5673,10.49,37.69,937.6367,2.527,8.4,59.76,1597
"2025-03-25 22:00:00",5674,9.63,39,939.07,2.553,10.6,65.88,1568
"2025-03-25 23:00:00",5675,8.14,47.2,940.5233,1.84,8.2,108.5,1606
"2025-03-26 00:00:00",5676,7.157,52.84,940.9933,1.697,4.3,179.5,1608
"2025-03-26 01:00:00",5677,5.073,62.35,941.7167,1.08,3.1,191.3,1556
"2025-03-26 02:00:00",5678,4.43,67.17,942.5533,1.3,3,177.6,1477
"2025-03-26 03:00:00",5679,3.18,71.81,943.07,0.893,1.9,164.3,1524
"2025-03-26 04:00:00",5680,2.487,75.05,943.84,0.813,2.1,162,1602
"2025-03-26 05:00:00",5681,1.893,77.9,944.27,0.73,1.9,153.5,1550
"2025-03-26 06:00:00",5682,1.21,80.8,944.6766,0.603,2.6,185.7,1465
"2025-03-26 07:00:00",5683,0.343,85.3,945.5467,0.5,2.6,265.2,1490
"2025-03-26 08:00:00",5684,1.837,82.3,945.8933,1.003,3.2,305.9,1462
"2025-03-26 09:00:00",5685,4.497,72.31,946.3533,0.987,3.1,15.88,1467
"2025-03-26 10:00:00",5686,8.07,57.22,946.4966,1.147,4.4,24.18,1507
"2025-03-26 11:00:00",5687,11.91,42.03,945.8234,2.34,5.7,49.21,1607
"2025-03-26 12:00:00",5688,15.39,27.77,944.95,2.387,7.8,43.95,1550
"2025-03-26 13:00:00",5689,17.6,20.68,944.0533,2.717,7.8,50.1,1611
"2025-03-26 14:00:00",5690,19.21,12.68,942.5867,2.687,7.1,53.23,1578
"2025-03-26 15:00:00",5691,20.21,10.96,941.9633,2.647,7.8,47.12,1619
"2025-03-26 16:00:00",5692,20.7,13.81,941.3734,2.64,7.2,49.29,1530
"2025-03-26 17:00:00",5693,20.77,19.63,940.88,2.01,7.3,51.89,1563
"2025-03-26 18:00:00",5694,20.01,23.18,940.4867,1.68,6.8,74.49,1580
"2025-03-26 19:00:00",5695,18.58,24.36,940.2667,1.06,5.2,136.6,1522
"2025-03-26 20:00:00",5696,15.64,31.8,940.3267,0.833,5,130.3,1598
"2025-03-26 21:00:00",5697,12.94,39.82,940.5034,0.947,2.7,143.8,1546
"2025-03-26 22:00:00",5698,11.61,43.4,940.2167,0.707,2,53.16,1513
"2025-03-26 23:00:00",5699,10.79,45.96,939.7067,0.843,2.7,117.1,1574
"2025-03-27 00:00:00",5700,11.13,45.75,939.68,1.02,4.5,45.43,1602
"2025-03-27 01:00:00",5701,13.42,39.3,939.54,1.507,4.8,71.02,1567
"2025-03-27 02:00:00",5702,13.69,40.25,939.1133,1.713,5.2,69.29,1595
"2025-03-27 03:00:00",5703,13.6,42.56,938.9,1.76,5.6,61.77,1573
"2025-03-27 04:00:00",5704,13.24,46.11,938.7067,1.6,5.5,63.38,1594
"2025-03-27 05:00:00",5705,15.02,47.1,938.3734,1.647,6.2,66.89,1577
"2025-03-27 06:00:00",5706,15.88,51.53,937.89,1.55,5.7,99.9,1531
"2025-03-27 07:00:00",5707,15.69,59.29,937.4533,2,7.3,86.5,1647
"2025-03-27 08:00:00",5708,15.1,68.37,937.3633,2.057,6.4,49.71,1579
"2025-03-27 09:00:00",5709,14.3,78.75,937.7833,1.493,6,105.1,1542
"2025-03-27 10:00:00",5710,13.52,93,938.29,0.98,2.6,275.9,1548
"2025-03-27 11:00:00",5711,13.65,92.9,938.32,1.197,4.4,256.9,1545
"2025-03-27 12:00:00",5712,13.89,90.4,938.28,0.76,3.3,241.2,1543
"2025-03-27 13:00:00",5713,14.4,89,938.0267,0.74,4.9,241.1,1516
"2025-03-27 14:00:00",5714,15.09,83.3,937.8867,2.907,9.1,222.3,1596
"2025-03-27 15:00:00",5715,15.09,75.43,937.9633,3.16,8.7,252,1556
"2025-03-27 16:00:00",5716,16.39,63.93,937.5267,1.397,4.8,334.4,1646
"2025-03-27 17:00:00",5717,16.1,57.1,937.4267,1.813,5.5,244.3,1653
"2025-03-27 18:00:00",5718,15.07,61.73,938.1234,1.76,5.6,189.6,1621
"2025-03-27 19:00:00",5719,14.26,67.94,939,1.283,4.4,196.3,1558
"2025-03-27 20:00:00",5720,13.4,64.77,939.8633,1.587,8.6,227,1591
"2025-03-27 21:00:00",5721,12.51,64.57,940.4266,0.817,4.8,302.9,1553
"2025-03-27 22:00:00",5722,12.21,66.89,940.97,0.95,4.1,247,1566
"2025-03-27 23:00:00",5723,11.27,61.65,941.72,1.527,6,278.8,1480
"2025-03-28 00:00:00",5724,9.34,61.08,942.69,2.37,8.4,287.5,1511
"2025-03-28 01:00:00",5725,8.23,64.49,943.4033,0.897,6.9,195.3,1591
"2025-03-28 02:00:00",5726,7.757,65.32,943.5967,0.85,3.7,265.5,1556
"2025-03-28 03:00:00",5727,6.883,69.06,943.56,0.607,3.1,259.6,1594
"2025-03-28 04:00:00",5728,6.113,71.7,943.42,1.643,6.3,273.5,1565
