z6-19852,,Port1,Port1,Port2,Port2,Port3,Port3,Port5,Port5,Port7,Port7,Port8,Port8, 
# Records: 5234,,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Water Content,raw  Soil Temperature,raw  Water Content,raw  Soil Temperature,raw  Water Content,raw  Soil Temperature,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
05/28/2024 12:00:00 PM,16082,23391,6417,25754,6384,65534,65534,65534,65534,1078,8358,9570,6755,UTC+09:00
05/28/2024 01:00:00 PM,16083,23371,6430,25736,6390,65534,65534,65534,65534,1078,8357,9566,6823,UTC+09:00
05/28/2024 02:00:00 PM,16084,23346,6445,25714,6399,65534,65534,65534,65534,1078,8357,9564,6872,UTC+09:00
05/28/2024 03:00:00 PM,16085,23320,6459,25693,6408,65534,65534,65534,65534,1078,8358,9566,6899,UTC+09:00
05/28/2024 04:00:00 PM,16086,23294,6468,25666,6415,65534,65534,65534,65534,1078,8360,9566,6897,UTC+09:00
05/28/2024 05:00:00 PM,16087,23273,6470,25644,6420,65534,65534,65534,65534,1078,8360,9566,6822,UTC+09:00
05/28/2024 06:00:00 PM,16088,23254,6470,25626,6421,65534,65534,65534,65534,1078,8365,9566,6702,UTC+09:00
05/28/2024 07:00:00 PM,16089,23239,6470,25610,6430,65534,65534,65534,65534,1078,8361,9569,6615,UTC+09:00
05/28/2024 08:00:00 PM,16090,23227,6461,25598,6421,65534,65534,65534,65534,1078,8365,9576,6554,UTC+09:00
05/28/2024 09:00:00 PM,16091,23217,6455,25587,6420,65534,65534,65534,65534,1078,8363,9584,6495,UTC+09:00
05/28/2024 10:00:00 PM,16092,23211,6448,25579,6420,65534,65534,65534,65534,1078,8365,9591,6445,UTC+09:00
05/28/2024 11:00:00 PM,16093,23208,6440,25575,6414,65534,65534,65534,65534,1078,8364,9595,6394,UTC+09:00
05/29/2024 12:00:00 AM,16094,23202,6430,25569,6410,65534,65534,65534,65534,1078,8365,9598,6338,UTC+09:00
05/29/2024 01:00:00 AM,16096,23198,6421,25564,6404,65534,65534,65534,65534,1078,8341,9601,6296,UTC+09:00
05/29/2024 02:00:00 AM,16097,23193,6413,25555,6400,65534,65534,65534,65534,1078,8346,9607,6250,UTC+09:00
05/29/2024 03:00:00 AM,16098,23186,6405,25545,6390,65534,65534,65534,65534,1078,8350,9609,6240,UTC+09:00
05/29/2024 04:00:00 AM,16099,23183,6397,25541,6387,65534,65534,65534,65534,1078,8350,9611,6206,UTC+09:00
05/29/2024 05:00:00 AM,16100,23183,6388,25533,6380,65534,65534,65534,65534,1078,8352,9614,6128,UTC+09:00
05/29/2024 06:00:00 AM,16101,23183,6379,25526,6373,65534,65534,65534,65534,1078,8353,9615,6148,UTC+09:00
05/29/2024 07:00:00 AM,16102,23187,6370,25522,6369,65534,65534,65534,65534,1078,8352,9621,6154,UTC+09:00
05/29/2024 08:00:00 AM,16103,23186,6370,25512,6360,65534,65534,65534,65534,1078,8341,9628,6249,UTC+09:00
05/29/2024 09:00:00 AM,16104,23186,6370,25501,6360,65534,65534,65534,65534,1078,8343,9628,6455,UTC+09:00
05/29/2024 10:00:00 AM,16105,23182,6375,25491,6360,65534,65534,65534,65534,1078,8346,9631,6741,UTC+09:00
05/29/2024 11:00:00 AM,16106,23168,6392,25474,6360,65534,65534,65534,65534,1078,8345,9630,6921,UTC+09:00
05/29/2024 12:00:00 PM,16107,23153,6411,25456,6369,65534,65534,65534,65534,1078,8349,9630,7048,UTC+09:00
05/29/2024 01:00:00 PM,16108,23131,6432,25434,6378,65534,65534,65534,65534,1078,8348,9626,7182,UTC+09:00
05/29/2024 02:00:00 PM,16109,23108,6456,25408,6392,65534,65534,65534,65534,1078,8352,9621,7277,UTC+09:00
05/29/2024 03:00:00 PM,16110,23086,6480,25382,6406,65534,65534,65534,65534,1078,8351,9617,7291,UTC+09:00
05/29/2024 04:00:00 PM,16111,23064,6496,25358,6419,65534,65534,65534,65534,1078,8352,9611,7197,UTC+09:00
05/29/2024 05:00:00 PM,16112,23048,6508,25338,6431,65534,65534,65534,65534,1078,8352,9607,7122,UTC+09:00
05/29/2024 06:00:00 PM,16113,23031,6514,25319,6440,65534,65534,65534,65534,1078,8355,9606,7038,UTC+09:00
05/29/2024 07:00:00 PM,16114,23019,6519,25304,6448,65534,65534,65534,65534,1078,8358,9607,6942,UTC+09:00
05/29/2024 08:00:00 PM,16115,23014,6510,25291,6450,65534,65534,65534,65534,1078,8355,9611,6841,UTC+09:00
05/29/2024 09:00:00 PM,16116,23009,6508,25283,6450,65534,65534,65534,65534,1078,8359,9620,6755,UTC+09:00
05/29/2024 10:00:00 PM,16117,23009,6500,25274,6450,65534,65534,65534,65534,1078,8356,9634,6689,UTC+09:00
05/29/2024 11:00:00 PM,16118,23010,6492,25266,6449,65534,65534,65534,65534,1078,8359,9637,6625,UTC+09:00
05/30/2024 12:00:00 AM,16119,23006,6484,25260,6440,65534,65534,65534,65534,1078,8361,9633,6577,UTC+09:00
05/30/2024 01:00:00 AM,16121,23002,6476,25254,6440,65534,65534,65534,65534,1077,8339,9628,6562,UTC+09:00
05/30/2024 02:00:00 AM,16122,23000,6469,25249,6433,65534,65534,65534,65534,1078,8342,9628,6531,UTC+09:00
05/30/2024 03:00:00 AM,16123,22996,6460,25243,6430,65534,65534,65534,65534,1078,8343,9626,6482,UTC+09:00
05/30/2024 04:00:00 AM,16124,22993,6453,25239,6426,65534,65534,65534,65534,1078,8346,9626,6434,UTC+09:00
05/30/2024 05:00:00 AM,16125,22989,6447,25235,6420,65534,65534,65534,65534,1078,8349,9623,6409,UTC+09:00
05/30/2024 06:00:00 AM,16126,22987,6440,25231,6417,65534,65534,65534,65534,1078,8349,9624,6400,UTC+09:00
05/30/2024 07:00:00 AM,16127,22983,6431,25225,6410,65534,65534,65534,65534,1078,8349,9626,6364,UTC+09:00
05/30/2024 08:00:00 AM,16128,22978,6430,25219,6408,65534,65534,65534,65534,1078,8346,9624,6415,UTC+09:00
05/30/2024 09:00:00 AM,16129,22971,6430,25211,6400,65534,65534,65534,65534,1078,8349,9627,6533,UTC+09:00
05/30/2024 10:00:00 AM,16130,22962,6432,25199,6400,65534,65534,65534,65534,1078,8346,9626,6724,UTC+09:00
05/30/2024 11:00:00 AM,16131,22951,6445,25183,6405,65534,65534,65534,65534,1078,8347,9621,6894,UTC+09:00
05/30/2024 12:00:00 PM,16132,22934,6460,25164,6410,65534,65534,65534,65534,1078,8349,9619,6977,UTC+09:00
05/30/2024 01:00:00 PM,16133,22919,6472,25146,6420,65534,65534,65534,65534,1078,8350,9621,6883,UTC+09:00
05/30/2024 02:00:00 PM,16134,22907,6480,25129,6423,65534,65534,65534,65534,1078,8352,9613,6830,UTC+09:00
05/30/2024 03:00:00 PM,16135,22896,6480,25109,6430,65534,65534,65534,65534,1078,8350,9609,6837,UTC+09:00
05/30/2024 04:00:00 PM,16136,22887,6480,25090,6430,65534,65534,65534,65534,1078,8352,9605,6812,UTC+09:00
05/30/2024 05:00:00 PM,16137,22881,6480,25075,6430,65534,65534,65534,65534,1078,8353,9604,6801,UTC+09:00
05/30/2024 06:00:00 PM,16138,22876,6480,25060,6436,65534,65534,65534,65534,1078,8353,9599,6762,UTC+09:00
05/30/2024 07:00:00 PM,16139,22874,6480,25052,6440,65534,65534,65534,65534,1078,8355,9593,6715,UTC+09:00
05/30/2024 08:00:00 PM,16140,22874,6480,25041,6439,65534,65534,65534,65534,1078,8355,9596,6669,UTC+09:00
05/30/2024 09:00:00 PM,16141,22876,6475,25036,6430,65534,65534,65534,65534,1078,8355,9600,6624,UTC+09:00
05/30/2024 10:00:00 PM,16142,22877,6470,25031,6430,65534,65534,65534,65534,1078,8358,9608,6609,UTC+09:00
05/30/2024 11:00:00 PM,16143,22879,6467,25027,6430,65534,65534,65534,65534,1078,8354,9610,6569,UTC+09:00
05/31/2024 12:00:00 AM,16144,22882,6460,25022,6430,65534,65534,65534,65534,1078,8354,9608,6535,UTC+09:00
05/31/2024 01:00:00 AM,16146,22884,6457,25022,6423,65534,65534,65534,65534,1077,8333,9605,6530,UTC+09:00
05/31/2024 02:00:00 AM,16147,22888,6450,25019,6420,65534,65534,65534,65534,1077,8338,9598,6501,UTC+09:00
05/31/2024 03:00:00 AM,16148,22892,6450,25018,6420,65534,65534,65534,65534,1078,8341,9593,6507,UTC+09:00
05/31/2024 04:00:00 AM,16149,22895,6440,25015,6415,65534,65534,65534,65534,1078,8342,9591,6469,UTC+09:00
05/31/2024 05:00:00 AM,16150,22899,6439,25013,6410,65534,65534,65534,65534,1078,8342,9593,6398,UTC+09:00
05/31/2024 06:00:00 AM,16151,22902,6430,25012,6410,65534,65534,65534,65534,1078,8344,9595,6360,UTC+09:00
05/31/2024 07:00:00 AM,16152,22903,6425,25009,6402,65534,65534,65534,65534,1078,8344,9598,6382,UTC+09:00
05/31/2024 08:00:00 AM,16153,22904,6420,25005,6400,65534,65534,65534,65534,1078,8346,9601,6439,UTC+09:00
05/31/2024 09:00:00 AM,16154,22901,6420,25000,6400,65534,65534,65534,65534,1078,8344,9601,6550,UTC+09:00
05/31/2024 10:00:00 AM,16155,22893,6429,24990,6400,65534,65534,65534,65534,1078,8341,9598,6674,UTC+09:00
05/31/2024 11:00:00 AM,16156,22882,6438,24978,6400,65534,65534,65534,65534,1078,8344,9597,6860,UTC+09:00
05/31/2024 12:00:00 PM,16157,22868,6453,24964,6406,65534,65534,65534,65534,1078,8343,9594,7023,UTC+09:00
05/31/2024 01:00:00 PM,16158,22847,6469,24944,6413,65534,65534,65534,65534,1078,8346,9588,7153,UTC+09:00
05/31/2024 02:00:00 PM,16159,22825,6489,24923,6424,65534,65534,65534,65534,1078,8346,9581,7235,UTC+09:00
05/31/2024 03:00:00 PM,16160,22801,6506,24899,6436,65534,65534,65534,65534,1078,8349,9579,7265,UTC+09:00
05/31/2024 04:00:00 PM,16161,22781,6519,24875,6446,65534,65534,65534,65534,1078,8349,9575,7236,UTC+09:00
05/31/2024 05:00:00 PM,16162,22760,6529,24853,6455,65534,65534,65534,65534,1078,8351,9574,7133,UTC+09:00
05/31/2024 06:00:00 PM,16163,22745,6530,24837,6460,65534,65534,65534,65534,1078,8349,9575,7019,UTC+09:00
05/31/2024 07:00:00 PM,16164,22733,6530,24824,6469,65534,65534,65534,65534,1078,8351,9582,6918,UTC+09:00
05/31/2024 08:00:00 PM,16165,22723,6526,24814,6470,65534,65534,65534,65534,1078,8350,9589,6822,UTC+09:00
05/31/2024 09:00:00 PM,16166,22722,6518,24811,6470,65534,65534,65534,65534,1078,8350,9598,6545,UTC+09:00
05/31/2024 10:00:00 PM,16167,22721,6506,24806,6461,65534,65534,65534,65534,1078,8354,9602,6406,UTC+09:00
05/31/2024 11:00:00 PM,16168,22727,6495,24804,6460,65534,65534,65534,65534,1078,8353,9601,6381,UTC+09:00
06/01/2024 12:00:00 AM,16169,22728,6485,24801,6450,65534,65534,65534,65534,1078,8351,9600,6397,UTC+09:00
06/01/2024 01:00:00 AM,16171,22732,6479,24798,6447,65534,65534,65534,65534,1077,8330,9597,6436,UTC+09:00
06/01/2024 02:00:00 AM,16172,22734,6470,24796,6440,65534,65534,65534,65534,1077,8334,9595,6428,UTC+09:00
06/01/2024 03:00:00 AM,16173,22737,6467,24793,6439,65534,65534,65534,65534,1077,8339,9595,6411,UTC+09:00
06/01/2024 04:00:00 AM,16174,22740,6460,24790,6430,65534,65534,65534,65534,1077,8338,9596,6395,UTC+09:00
06/01/2024 05:00:00 AM,16175,22743,6454,24790,6430,65534,65534,65534,65534,1077,8339,9598,6376,UTC+09:00
06/01/2024 06:00:00 AM,16176,22744,6450,24789,6423,65534,65534,65534,65534,1077,8339,9599,6360,UTC+09:00
06/01/2024 07:00:00 AM,16177,22746,6441,24788,6420,65534,65534,65534,65534,1077,8339,9603,6368,UTC+09:00
06/01/2024 08:00:00 AM,16178,22747,6440,24786,6419,65534,65534,65534,65534,1077,8336,9605,6416,UTC+09:00
06/01/2024 09:00:00 AM,16179,22749,6440,24782,6410,65534,65534,65534,65534,1077,8337,9604,6485,UTC+09:00
06/01/2024 10:00:00 AM,16180,22750,6440,24778,6410,65534,65534,65534,65534,1077,8339,9606,6530,UTC+09:00
06/01/2024 11:00:00 AM,16181,22750,6446,24769,6410,65534,65534,65534,65534,1077,8338,9604,6653,UTC+09:00
06/01/2024 12:00:00 PM,16182,22744,6455,24761,6416,65534,65534,65534,65534,1077,8339,9602,6742,UTC+09:00
06/01/2024 01:00:00 PM,16183,22739,6464,24751,6420,65534,65534,65534,65534,1078,8342,9597,6771,UTC+09:00
06/01/2024 02:00:00 PM,16184,22734,6472,24740,6423,65534,65534,65534,65534,1078,8340,9594,6811,UTC+09:00
06/01/2024 03:00:00 PM,16185,22724,6484,24726,6430,65534,65534,65534,65534,1078,8341,9588,6930,UTC+09:00
06/01/2024 04:00:00 PM,16186,22713,6492,24715,6437,65534,65534,65534,65534,1077,8338,9584,6820,UTC+09:00
06/01/2024 05:00:00 PM,16187,22700,6500,24706,6440,65534,65534,65534,65534,1077,8339,9578,6828,UTC+09:00
06/01/2024 06:00:00 PM,16188,22689,6500,24692,6447,65534,65534,65534,65534,1077,8339,9579,6808,UTC+09:00
06/01/2024 07:00:00 PM,16189,22679,6500,24683,6450,65534,65534,65534,65534,1078,8340,9579,6764,UTC+09:00
06/01/2024 08:00:00 PM,16190,22669,6500,24676,6450,65534,65534,65534,65534,1078,8342,9581,6685,UTC+09:00
06/01/2024 09:00:00 PM,16191,22666,6497,24670,6450,65534,65534,65534,65534,1078,8341,9586,6590,UTC+09:00
06/01/2024 10:00:00 PM,16192,22666,6490,24669,6450,65534,65534,65534,65534,1078,8342,9594,6520,UTC+09:00
06/01/2024 11:00:00 PM,16193,22667,6482,24667,6446,65534,65534,65534,65534,1078,8342,9599,6463,UTC+09:00
06/02/2024 12:00:00 AM,16194,22671,6476,24665,6440,65534,65534,65534,65534,1078,8343,9603,6377,UTC+09:00
06/02/2024 01:00:00 AM,16196,22671,6467,24666,6439,65534,65534,65534,65534,1077,8318,9602,6327,UTC+09:00
06/02/2024 02:00:00 AM,16197,22675,6457,24664,6430,65534,65534,65534,65534,1077,8326,9602,6287,UTC+09:00
06/02/2024 03:00:00 AM,16198,22680,6448,24662,6426,65534,65534,65534,65534,1077,8330,9601,6248,UTC+09:00
06/02/2024 04:00:00 AM,16199,22685,6437,24662,6420,65534,65534,65534,65534,1077,8329,9600,6188,UTC+09:00
06/02/2024 05:00:00 AM,16200,22693,6428,24663,6412,65534,65534,65534,65534,1077,8332,9600,6159,UTC+09:00
06/02/2024 06:00:00 AM,16201,22700,6418,24662,6407,65534,65534,65534,65534,1077,8333,9602,6123,UTC+09:00
06/02/2024 07:00:00 AM,16202,22701,6410,24662,6400,65534,65534,65534,65534,1077,8330,9602,6159,UTC+09:00
06/02/2024 08:00:00 AM,16203,22702,6401,24660,6392,65534,65534,65534,65534,1077,8328,9602,6295,UTC+09:00
06/02/2024 09:00:00 AM,16204,22699,6406,24654,6390,65534,65534,65534,65534,1077,8330,9601,6466,UTC+09:00
06/02/2024 10:00:00 AM,16205,22692,6413,24646,6390,65534,65534,65534,65534,1077,8328,9598,6671,UTC+09:00
06/02/2024 11:00:00 AM,16206,22679,6423,24636,6390,65534,65534,65534,65534,1077,8329,9595,6778,UTC+09:00
06/02/2024 12:00:00 PM,16207,22664,6435,24620,6399,65534,65534,65534,65534,1077,8330,9594,6839,UTC+09:00
06/02/2024 01:00:00 PM,16208,22646,6446,24605,6401,65534,65534,65534,65534,1077,8332,9590,6885,UTC+09:00
06/02/2024 02:00:00 PM,16209,22628,6458,24587,6410,65534,65534,65534,65534,1077,8332,9587,6982,UTC+09:00
06/02/2024 03:00:00 PM,16210,22609,6471,24569,6418,65534,65534,65534,65534,1077,8331,9584,6986,UTC+09:00
06/02/2024 04:00:00 PM,16211,22594,6480,24556,6423,65534,65534,65534,65534,1077,8333,9583,6917,UTC+09:00
06/02/2024 05:00:00 PM,16212,22581,6480,24542,6430,65534,65534,65534,65534,1077,8335,9585,6829,UTC+09:00
06/02/2024 06:00:00 PM,16213,22570,6480,24536,6430,65534,65534,65534,65534,1077,8334,9586,6764,UTC+09:00
06/02/2024 07:00:00 PM,16214,22564,6480,24527,6430,65534,65534,65534,65534,1077,8336,9588,6716,UTC+09:00
06/02/2024 08:00:00 PM,16215,22558,6476,24521,6430,65534,65534,65534,65534,1077,8330,9593,6665,UTC+09:00
06/02/2024 09:00:00 PM,16216,22557,6470,24517,6430,65534,65534,65534,65534,1077,8334,9598,6603,UTC+09:00
06/02/2024 10:00:00 PM,16217,22558,6467,24514,6430,65534,65534,65534,65534,1077,8334,9604,6539,UTC+09:00
06/02/2024 11:00:00 PM,16218,22561,6460,24511,6430,65534,65534,65534,65534,1077,8334,9605,6469,UTC+09:00
06/03/2024 12:00:00 AM,16219,22560,6452,24509,6421,65534,65534,65534,65534,1077,8336,9605,6396,UTC+09:00
06/03/2024 01:00:00 AM,16221,22561,6445,24506,6420,65534,65534,65534,65534,1077,8312,9605,6322,UTC+09:00
06/03/2024 02:00:00 AM,16222,22559,6435,24505,6413,65534,65534,65534,65534,1077,8317,9603,6231,UTC+09:00
06/03/2024 03:00:00 AM,16223,22558,6424,24502,6410,65534,65534,65534,65534,1077,8320,9602,6153,UTC+09:00
06/03/2024 04:00:00 AM,16224,22559,6413,24501,6400,65534,65534,65534,65534,1077,8323,9602,6092,UTC+09:00
06/03/2024 05:00:00 AM,16225,22557,6402,24499,6394,65534,65534,65534,65534,1077,8324,9604,6026,UTC+09:00
06/03/2024 06:00:00 AM,16226,22558,6390,24499,6386,65534,65534,65534,65534,1077,8323,9606,5990,UTC+09:00
06/03/2024 07:00:00 AM,16227,22559,6380,24498,6379,65534,65534,65534,65534,1077,8327,9609,6049,UTC+09:00
06/03/2024 08:00:00 AM,16228,22558,6372,24496,6370,65534,65534,65534,65534,1077,8321,9613,6191,UTC+09:00
06/03/2024 09:00:00 AM,16229,22554,6374,24489,6370,65534,65534,65534,65534,1077,8322,9615,6369,UTC+09:00
06/03/2024 10:00:00 AM,16230,22549,6381,24480,6370,65534,65534,65534,65534,1077,8320,9613,6666,UTC+09:00
06/03/2024 11:00:00 AM,16231,22539,6393,24467,6370,65534,65534,65534,65534,1077,8322,9610,6847,UTC+09:00
06/03/2024 12:00:00 PM,16232,22527,6406,24453,6373,65534,65534,65534,65534,1077,8323,9608,6980,UTC+09:00
06/03/2024 01:00:00 PM,16233,22515,6424,24437,6380,65534,65534,65534,65534,1077,8322,9604,7070,UTC+09:00
06/03/2024 02:00:00 PM,16234,22496,6441,24420,6390,65534,65534,65534,65534,1077,8323,9601,7094,UTC+09:00
06/03/2024 03:00:00 PM,16235,22484,6457,24400,6400,65534,65534,65534,65534,1077,8323,9599,7144,UTC+09:00
06/03/2024 04:00:00 PM,16236,22467,6470,24382,6410,65534,65534,65534,65534,1077,8326,9601,7113,UTC+09:00
06/03/2024 05:00:00 PM,16237,22454,6480,24366,6419,65534,65534,65534,65534,1077,8326,9604,7059,UTC+09:00
06/03/2024 06:00:00 PM,16238,22441,6480,24352,6423,65534,65534,65534,65534,1077,8327,9607,6954,UTC+09:00
06/03/2024 07:00:00 PM,16239,22430,6478,24341,6430,65534,65534,65534,65534,1077,8329,9613,6849,UTC+09:00
06/03/2024 08:00:00 PM,16240,22422,6470,24333,6430,65534,65534,65534,65534,1077,8331,9620,6720,UTC+09:00
06/03/2024 09:00:00 PM,16241,22417,6460,24329,6421,65534,65534,65534,65534,1077,8330,9626,6596,UTC+09:00
06/03/2024 10:00:00 PM,16242,22414,6450,24324,6420,65534,65534,65534,65534,1077,8332,9634,6500,UTC+09:00
06/03/2024 11:00:00 PM,16243,22409,6439,24322,6415,65534,65534,65534,65534,1077,8332,9638,6431,UTC+09:00
06/04/2024 12:00:00 AM,16244,22411,6429,24317,6410,65534,65534,65534,65534,1077,8330,9642,6366,UTC+09:00
06/04/2024 01:00:00 AM,16246,22409,6420,24317,6402,65534,65534,65534,65534,1076,8308,9644,6335,UTC+09:00
06/04/2024 02:00:00 AM,16247,22409,6410,24313,6398,65534,65534,65534,65534,1077,8317,9644,6277,UTC+09:00
06/04/2024 03:00:00 AM,16248,22411,6401,24312,6390,65534,65534,65534,65534,1077,8318,9643,6208,UTC+09:00
06/04/2024 04:00:00 AM,16249,22409,6391,24308,6383,65534,65534,65534,65534,1077,8319,9645,6129,UTC+09:00
06/04/2024 05:00:00 AM,16250,22409,6380,24307,6377,65534,65534,65534,65534,1077,8321,9648,6084,UTC+09:00
06/04/2024 06:00:00 AM,16251,22412,6370,24306,6370,65534,65534,65534,65534,1077,8322,9652,6052,UTC+09:00
06/04/2024 07:00:00 AM,16252,22410,6360,24302,6360,65534,65534,65534,65534,1077,8322,9655,6094,UTC+09:00
06/04/2024 08:00:00 AM,16253,22409,6359,24298,6354,65534,65534,65534,65534,1077,8319,9659,6229,UTC+09:00
06/04/2024 09:00:00 AM,16254,22405,6360,24289,6350,65534,65534,65534,65534,1077,8320,9662,6422,UTC+09:00
06/04/2024 10:00:00 AM,16255,22398,6365,24281,6350,65534,65534,65534,65534,1077,8317,9661,6728,UTC+09:00
06/04/2024 11:00:00 AM,16256,22390,6380,24267,6352,65534,65534,65534,65534,1077,8317,9657,6921,UTC+09:00
06/04/2024 12:00:00 PM,16257,22377,6396,24251,6360,65534,65534,65534,65534,1077,8320,9655,7066,UTC+09:00
06/04/2024 01:00:00 PM,16258,22360,6416,24233,6369,65534,65534,65534,65534,1077,8318,9649,7214,UTC+09:00
06/04/2024 02:00:00 PM,16259,22345,6440,24213,6382,65534,65534,65534,65534,1077,8321,9643,7326,UTC+09:00
06/04/2024 03:00:00 PM,16260,22329,6462,24190,6395,65534,65534,65534,65534,1077,8323,9640,7367,UTC+09:00
06/04/2024 04:00:00 PM,16261,22311,6477,24169,6407,65534,65534,65534,65534,1077,8323,9640,7350,UTC+09:00
06/04/2024 05:00:00 PM,16262,22297,6490,24149,6419,65534,65534,65534,65534,1077,8325,9640,7241,UTC+09:00
06/04/2024 06:00:00 PM,16263,22284,6498,24134,6429,65534,65534,65534,65534,1077,8326,9641,7141,UTC+09:00
06/04/2024 07:00:00 PM,16264,22276,6500,24121,6432,65534,65534,65534,65534,1077,8329,9646,7071,UTC+09:00
06/04/2024 08:00:00 PM,16265,22269,6500,24114,6440,65534,65534,65534,65534,1077,8328,9650,7011,UTC+09:00
06/04/2024 09:00:00 PM,16266,22265,6496,24106,6440,65534,65534,65534,65534,1077,8328,9655,6926,UTC+09:00
06/04/2024 10:00:00 PM,16267,22262,6490,24104,6440,65534,65534,65534,65534,1077,8327,9664,6850,UTC+09:00
06/04/2024 11:00:00 PM,16268,22258,6490,24100,6440,65534,65534,65534,65534,1077,8327,9670,6800,UTC+09:00
06/05/2024 12:00:00 AM,16269,22261,6481,24097,6440,65534,65534,65534,65534,1077,8329,9672,6746,UTC+09:00
06/05/2024 01:00:00 AM,16271,22261,6480,24094,6440,65534,65534,65534,65534,1076,8307,9672,6716,UTC+09:00
06/05/2024 02:00:00 AM,16272,22260,6471,24093,6430,65534,65534,65534,65534,1077,8312,9673,6676,UTC+09:00
06/05/2024 03:00:00 AM,16273,22259,6470,24089,6430,65534,65534,65534,65534,1077,8317,9675,6624,UTC+09:00
06/05/2024 04:00:00 AM,16274,22260,6461,24088,6430,65534,65534,65534,65534,1077,8320,9675,6599,UTC+09:00
06/05/2024 05:00:00 AM,16275,22259,6460,24086,6426,65534,65534,65534,65534,1077,8320,9677,6545,UTC+09:00
06/05/2024 06:00:00 AM,16276,22259,6450,24086,6420,65534,65534,65534,65534,1077,8319,9681,6474,UTC+09:00
06/05/2024 07:00:00 AM,16277,22261,6448,24081,6420,65534,65534,65534,65534,1077,8320,9682,6478,UTC+09:00
06/05/2024 08:00:00 AM,16278,22260,6440,24077,6416,65534,65534,65534,65534,1077,8311,9686,6583,UTC+09:00
06/05/2024 09:00:00 AM,16279,22257,6449,24069,6410,65534,65534,65534,65534,1077,8311,9689,6745,UTC+09:00
06/05/2024 10:00:00 AM,16280,22250,6457,24060,6418,65534,65534,65534,65534,1077,8312,9686,7030,UTC+09:00
06/05/2024 11:00:00 AM,16281,22241,6475,24048,6421,65534,65534,65534,65534,1077,8314,9680,7213,UTC+09:00
06/05/2024 12:00:00 PM,16282,22230,6494,24033,6431,65534,65534,65534,65534,1077,8314,9677,7348,UTC+09:00
06/05/2024 01:00:00 PM,16283,22213,6516,24013,6443,65534,65534,65534,65534,1077,8316,9673,7479,UTC+09:00
06/05/2024 02:00:00 PM,16284,22198,6542,23991,6457,65534,65534,65534,65534,1077,8319,9666,7560,UTC+09:00
06/05/2024 03:00:00 PM,16285,22180,6564,23971,6474,65534,65534,65534,65534,1077,8320,9663,7549,UTC+09:00
06/05/2024 04:00:00 PM,16286,22169,6577,23952,6486,65534,65534,65534,65534,1077,8320,9662,7429,UTC+09:00
06/05/2024 05:00:00 PM,16287,22158,6586,23935,6497,65534,65534,65534,65534,1077,8322,9661,7333,UTC+09:00
06/05/2024 06:00:00 PM,16288,22147,6590,23924,6504,65534,65534,65534,65534,1077,8324,9662,7235,UTC+09:00
06/05/2024 07:00:00 PM,16289,22141,6590,23918,6510,65534,65534,65534,65534,1077,8327,9665,7167,UTC+09:00
06/05/2024 08:00:00 PM,16290,22137,6590,23912,6510,65534,65534,65534,65534,1077,8326,9668,7091,UTC+09:00
06/05/2024 09:00:00 PM,16291,22134,6581,23906,6510,65534,65534,65534,65534,1077,8327,9671,7016,UTC+09:00
06/05/2024 10:00:00 PM,16292,22132,6580,23904,6510,65534,65534,65534,65534,1077,8325,9677,6967,UTC+09:00
06/05/2024 11:00:00 PM,16293,22131,6573,23902,6510,65534,65534,65534,65534,1077,8327,9680,6930,UTC+09:00
06/06/2024 12:00:00 AM,16294,22131,6570,23897,6510,65534,65534,65534,65534,1077,8327,9678,6905,UTC+09:00
06/06/2024 01:00:00 AM,16296,22128,6568,23896,6510,65534,65534,65534,65534,1076,8304,9678,6883,UTC+09:00
06/06/2024 02:00:00 AM,16297,22127,6560,23894,6510,65534,65534,65534,65534,1077,8314,9675,6846,UTC+09:00
06/06/2024 03:00:00 AM,16298,22126,6560,23892,6510,65534,65534,65534,65534,1077,8312,9674,6817,UTC+09:00
06/06/2024 04:00:00 AM,16299,22126,6552,23890,6502,65534,65534,65534,65534,1077,8316,9674,6755,UTC+09:00
06/06/2024 05:00:00 AM,16300,22127,6549,23889,6500,65534,65534,65534,65534,1077,8317,9675,6682,UTC+09:00
06/06/2024 06:00:00 AM,16301,22129,6540,23888,6500,65534,65534,65534,65534,1077,8320,9675,6663,UTC+09:00
06/06/2024 07:00:00 AM,16302,22130,6539,23884,6494,65534,65534,65534,65534,1077,8319,9677,6678,UTC+09:00
06/06/2024 08:00:00 AM,16303,22129,6530,23878,6490,65534,65534,65534,65534,1077,8317,9677,6728,UTC+09:00
06/06/2024 09:00:00 AM,16304,22124,6537,23874,6490,65534,65534,65534,65534,1077,8317,9679,6783,UTC+09:00
06/06/2024 10:00:00 AM,16305,22118,6540,23864,6490,65534,65534,65534,65534,1077,8317,9676,6929,UTC+09:00
06/06/2024 11:00:00 AM,16306,22109,6552,23854,6494,65534,65534,65534,65534,1077,8316,9672,7128,UTC+09:00
